451	1
452	0
453	0
454	0
455	1
456	2
457	0
458	1
459	0
460	1
461	0
462	1
463	1
464	0
465	1
466	0
467	0
468	1
469	3
470	1
471	1
472	1
473	1
474	0
475	1
476	4
477	1
478	0
479	1
480	2
481	2
482	1
483	0
484	1
485	0
486	1
487	0
488	0
489	1
490	2
491	2
492	0
493	1
494	2
495	4
496	3
497	1
498	2
499	1
500	0
501	2
502	1
503	2
504	0
505	1
506	2
507	4
508	2
509	2
510	4
511	2
512	3
513	1
514	4
515	1
516	3
517	4
518	1
519	4
520	2
521	4
522	5
523	3
524	4
525	4
526	4
527	4
528	4
529	3
530	2
531	0
532	1
533	1
534	3
535	3
536	0
537	3
538	4
539	1
540	3
541	2
542	4
543	2
544	1
545	5
546	7
547	3
548	2
549	0
550	2
551	6
552	0
553	4
554	2
555	0
556	4
557	4
558	2
559	2
560	3
561	2
562	0
563	0
564	3
565	2
566	3
567	2
568	1
569	0
570	2
571	2
572	4
573	3
574	5
575	3
576	2
577	5
578	3
579	2
580	3
581	4
582	2
583	3
584	0
585	2
586	3
587	3
588	1
589	2
590	1
591	2
592	1
593	0
594	3
595	5
596	1
597	1
598	1
599	4
600	5
601	1
602	2
603	1
604	0
605	2
606	2
607	1
608	4
609	1
610	2
611	3
612	2
613	4
614	4
615	4
616	2
617	4
618	3
619	3
620	1
621	3
622	2
623	4
624	0
625	0
626	1
627	1
628	2
629	0
630	0
631	0
632	1
633	2
634	1
635	1
636	1
637	1
638	2
639	1
640	0
641	0
642	0
643	1
644	1
645	0
646	1
647	0
648	0
649	0
650	0
651	0
652	2
653	1
654	0
655	0
656	0
657	1
658	0
659	0
660	0
661	0
662	1
663	0
664	1
665	1
666	0
667	0
668	0
669	1
670	0
671	0
672	0
673	0
674	1
675	0
676	0
677	0
678	1
679	3
680	0
681	1
682	1
683	1
684	0
685	0
686	0
687	0
688	0
689	0
690	0
691	0
692	0
693	2
694	0
695	0
696	0
697	0
698	0
699	0
700	1
701	0
702	0
703	0
704	1
705	0
706	1
707	0
708	0
709	0
710	0
711	0
712	0
713	0
714	0
715	0
716	0
717	0
718	0
719	1
720	0
721	0
722	1
723	0
724	0
725	0
726	0
727	0
728	0
729	0
730	0
731	0
732	0
733	1
734	0
735	0
736	0
737	0
738	0
739	0
740	0
741	0
742	0
743	0
744	0
745	0
746	0
747	0
748	0
749	0
750	0
751	0
752	0
753	0
754	0
755	0
756	0
757	0
758	1
759	1
760	0
761	0
762	0
763	0
764	0
765	0
766	0
767	0
768	0
769	0
770	0
771	1
772	0
773	0
774	1
775	0
776	0
777	1
778	0
779	0
780	1
781	1
782	0
783	0
784	0
785	0
786	0
787	1
788	1
789	0
790	1
791	1
792	0
793	2
794	0
795	0
796	2
797	0
798	1
799	2
800	1
801	1
802	0
803	1
804	1
805	4
806	0
807	0
808	0
809	2
810	2
811	5
812	2
813	1
814	2
815	3
816	3
817	1
818	2
819	0
820	6
821	2
822	4
823	0
824	2
825	3
826	2
827	3
828	2
829	2
830	4
831	2
832	3
833	2
834	5
835	1
836	0
837	2
838	8
839	2
840	1
841	1
842	3
843	3
844	2
845	2
846	3
847	4
848	3
849	2
850	5
851	3
852	3
853	1
854	2
855	3
856	1
857	1
858	3
859	6
860	3
861	2
862	2
863	0
864	1
865	3
866	3
867	2
868	1
869	1
870	2
871	4
872	0
873	1
874	2
875	2
876	0
877	0
878	2
879	2
880	4
881	1
882	0
883	1
884	1
885	3
886	2
887	2
888	0
889	0
890	1
891	1
892	0
893	1
894	0
895	2
896	2
897	0
898	1
899	1
900	1
901	1
902	0
903	0
904	0
905	4
906	1
907	0
908	1
909	1
910	1
911	1
912	2
913	2
914	0
915	2
916	0
917	1
918	0
919	0
920	1
921	1
922	1
923	0
924	0
925	0
926	1
927	1
928	0
929	0
930	0
931	1
932	0
933	1
934	0
935	1
936	0
937	0
938	0
939	0
940	0
941	0
942	1
943	0
944	1
945	0
