455	1
456	2
457	0
458	0
459	1
460	2
461	0
462	1
463	0
464	0
465	2
466	0
467	0
468	0
469	1
470	0
471	2
472	0
473	0
474	0
475	0
476	0
477	0
478	0
479	0
480	1
481	2
482	0
483	0
484	0
485	0
486	0
487	0
488	0
489	0
490	0
491	0
492	0
493	1
494	0
495	1
496	0
497	1
498	1
499	3
500	1
501	0
502	0
503	1
504	2
505	1
506	1
507	1
508	0
509	0
510	2
511	1
512	0
513	1
514	1
515	1
516	2
517	3
518	2
519	0
520	0
521	1
522	1
523	2
524	2
525	1
526	0
527	4
528	2
529	3
530	2
531	3
532	3
533	1
534	5
535	3
536	1
537	1
538	1
539	0
540	1
541	3
542	1
543	0
544	0
545	0
546	1
547	3
548	0
549	0
550	2
551	4
552	2
553	0
554	1
555	3
556	1
557	1
558	0
559	0
560	0
561	3
562	5
563	0
564	1
565	3
566	0
567	0
568	0
569	1
570	0
571	1
572	0
573	1
574	0
575	0
576	2
577	0
578	0
579	1
580	0
581	1
582	1
583	1
584	0
585	1
586	1
587	0
588	1
589	0
590	0
591	1
592	0
593	0
594	1
595	1
596	0
597	1
598	0
599	0
600	0
601	1
602	0
603	1
604	0
605	1
606	0
607	0
608	0
609	0
610	0
611	1
612	0
613	0
614	1
615	0
616	0
617	0
618	0
619	0
620	0
621	1
622	0
623	0
624	0
625	1
626	0
627	0
628	0
629	0
630	0
631	0
632	0
633	0
634	0
635	0
636	0
637	1
638	0
639	0
640	2
641	0
642	1
643	1
644	1
645	1
646	0
647	1
648	1
649	0
650	0
651	0
652	0
653	0
654	1
655	0
656	0
657	0
658	1
659	0
660	0
661	0
662	0
663	1
664	0
665	0
666	2
667	0
668	0
669	1
670	0
671	0
672	0
673	0
674	0
675	0
676	0
677	0
678	0
679	0
680	1
681	0
682	0
683	0
684	0
685	0
686	0
687	0
688	0
689	0
690	0
691	0
692	0
693	0
694	0
695	0
696	0
697	1
698	1
699	1
700	0
