320	2
321	4
322	3
323	6
324	4
325	2
326	3
327	7
328	5
329	4
330	3
331	4
332	4
333	6
334	2
335	6
336	4
337	6
338	5
339	9
340	6
341	2
342	7
343	9
344	4
345	3
346	6
347	6
348	3
349	1
350	3
351	6
352	4
353	8
354	8
355	5
356	7
357	6
358	4
359	2
360	2
361	6
362	3
363	5
364	5
365	4
366	4
367	4
368	2
369	2
370	6
371	3
372	1
373	3
374	7
375	3
376	3
377	5
378	3
379	5
380	3
381	4
382	5
383	2
384	2
385	2
386	2
387	1
388	4
389	1
390	2
391	3
392	3
393	6
394	0
395	4
396	0
397	1
398	0
399	1
400	0
401	1
402	3
403	4
404	1
405	1
406	1
407	3
408	1
409	0
410	1
411	1
412	2
413	0
414	3
415	0
416	3
417	1
418	2
419	4
420	2
421	3
422	1
423	1
424	2
425	1
426	0
427	4
428	1
429	0
430	2
431	2
432	1
433	4
434	3
435	0
436	1
437	1
438	0
439	1
440	4
441	0
442	2
443	1
444	2
445	0
446	3
447	1
448	1
449	0
450	3
451	0
452	0
453	0
454	3
455	1
456	0
457	3
458	3
459	2
460	3
461	0
462	1
463	1
464	0
465	1
466	2
467	1
468	1
469	0
470	1
471	0
472	1
473	1
474	1
475	1
476	2
477	1
478	0
479	1
480	0
481	0
482	0
483	2
484	0
485	1
486	1
487	0
488	0
489	0
490	0
491	1
492	2
493	0
494	0
495	0
496	0
497	0
498	0
499	1
500	0
