488	1
489	0
490	0
491	1
492	1
493	0
494	0
495	0
496	3
497	1
498	0
499	2
500	0
501	1
502	2
503	2
504	1
505	0
506	0
507	0
508	0
509	1
510	0
511	0
512	1
513	1
514	0
515	1
516	1
517	2
518	3
519	0
520	1
521	0
522	1
523	1
524	2
525	1
526	3
527	0
528	2
529	2
530	0
531	0
532	2
533	1
534	0
535	1
536	1
537	2
538	4
539	0
540	1
541	0
542	1
543	1
544	0
545	1
546	0
547	0
548	0
549	0
550	2
551	1
552	0
553	1
554	0
555	0
556	0
557	0
558	1
559	1
560	0
561	0
562	0
563	0
564	0
565	0
566	1
567	0
568	0
569	0
570	0
571	0
572	2
573	0
574	1
575	0
576	0
577	0
578	0
579	2
580	0
