302	1
303	0
304	0
305	0
306	0
307	0
308	0
309	0
310	0
311	2
312	1
313	0
314	3
315	2
316	3
317	2
318	2
319	1
320	1
321	1
322	0
323	0
324	1
325	3
326	1
327	1
328	1
329	4
330	5
331	3
332	4
333	3
334	6
335	5
336	9
337	9
338	10
339	8
340	6
341	10
342	10
343	7
344	8
345	7
346	3
347	8
348	6
349	3
350	3
351	8
352	6
353	4
354	10
355	2
356	8
357	7
358	4
359	7
360	3
361	4
362	6
363	6
364	6
365	1
366	2
367	4
368	0
369	0
370	1
371	4
372	3
373	1
374	3
375	0
376	0
377	1
378	1
379	0
380	1
381	0
382	1
383	0
384	1
385	0
386	0
387	0
388	0
389	1
390	0
391	1
392	0
393	0
394	0
395	0
396	0
397	0
398	0
399	0
400	1
401	0
